x_m,y_m,z_m,T_degC
0.10075000,0.25000000,0.00000000,209.78864318
0.10075000,0.25000000,0.02500000,211.65847420
0.10075000,0.25000000,0.05000000,217.98895235
0.10075000,0.25000000,0.07500000,229.99314186
0.10075000,0.25000000,0.10000000,245.86108462
0.10075000,0.25000000,0.12500000,256.90061148
0.10075000,0.25000000,0.15000000,260.59377034
0.10075000,0.25000000,0.17500000,256.90061148
0.10075000,0.25000000,0.20000000,245.86108462
0.10075000,0.25000000,0.22500000,229.99314186
0.10075000,0.25000000,0.25000000,217.98895235
0.10075000,0.25000000,0.27500000,211.65847420
0.10075000,0.25000000,0.30000000,209.78864318
0.10075000,0.27500000,0.00000000,207.99112401
0.10075000,0.27500000,0.02500000,208.85386444
0.10075000,0.27500000,0.05000000,211.65847420
0.10075000,0.27500000,0.07500000,216.62864963
0.10075000,0.27500000,0.10000000,222.78822708
0.10075000,0.27500000,0.12500000,227.28457103
0.10075000,0.27500000,0.15000000,228.85181004
0.10075000,0.27500000,0.17500000,227.28457103
0.10075000,0.27500000,0.20000000,222.78822708
0.10075000,0.27500000,0.22500000,216.62864963
0.10075000,0.27500000,0.25000000,211.65847420
0.10075000,0.27500000,0.27500000,208.85386444
0.10075000,0.27500000,0.30000000,207.99112401
0.10075000,0.30000000,0.00000000,207.42547563
0.10075000,0.30000000,0.02500000,207.99112401
0.10075000,0.30000000,0.05000000,209.78864318
0.10075000,0.30000000,0.07500000,212.85687228
0.10075000,0.30000000,0.10000000,216.53240875
0.10075000,0.30000000,0.12500000,219.27832755
0.10075000,0.30000000,0.15000000,220.25631481
0.10075000,0.30000000,0.17500000,219.27832755
0.10075000,0.30000000,0.20000000,216.53240875
0.10075000,0.30000000,0.22500000,212.85687228
0.10075000,0.30000000,0.25000000,209.78864318
0.10075000,0.30000000,0.27500000,207.99112401
0.10075000,0.30000000,0.30000000,207.42547563
0.10850000,0.00000000,0.00000000,197.71332494
0.10850000,0.00000000,0.02500000,198.28914274
0.10850000,0.00000000,0.05000000,200.13189255
0.10850000,0.00000000,0.07500000,203.31491877
0.10850000,0.00000000,0.10000000,207.17054207
0.10850000,0.00000000,0.12500000,210.02910796
0.10850000,0.00000000,0.15000000,211.04017655
0.10850000,0.00000000,0.17500000,210.02910796
0.10850000,0.00000000,0.20000000,207.17054207
0.10850000,0.00000000,0.22500000,203.31491877
0.10850000,0.00000000,0.25000000,200.13189255
0.10850000,0.00000000,0.27500000,198.28914274
0.10850000,0.00000000,0.30000000,197.71332494
0.10850000,0.02500000,0.00000000,198.28914274
0.10850000,0.02500000,0.02500000,199.17729205
0.10850000,0.02500000,0.05000000,202.09582716
0.10850000,0.02500000,0.07500000,207.36722736
0.10850000,0.02500000,0.10000000,214.02908105
0.10850000,0.02500000,0.12500000,218.82027575
0.10850000,0.02500000,0.15000000,220.47041411
0.10850000,0.02500000,0.17500000,218.82027575
0.10850000,0.02500000,0.20000000,214.02908105
0.10850000,0.02500000,0.22500000,207.36722736
0.10850000,0.02500000,0.25000000,202.09582716
0.10850000,0.02500000,0.27500000,199.17729205
0.10850000,0.02500000,0.30000000,198.28914274
0.10850000,0.05000000,0.00000000,200.13189255
0.10850000,0.05000000,0.02500000,202.09582716
0.10850000,0.05000000,0.05000000,208.86717964
0.10850000,0.05000000,0.07500000,222.14164087
0.10850000,0.05000000,0.10000000,240.36068838
0.10850000,0.05000000,0.12500000,252.64583418
0.10850000,0.05000000,0.15000000,256.66439413
0.10850000,0.05000000,0.17500000,252.64583418
0.10850000,0.05000000,0.20000000,240.36068838
0.10850000,0.05000000,0.22500000,222.14164087
0.10850000,0.05000000,0.25000000,208.86717964
0.10850000,0.05000000,0.27500000,202.09582716
0.10850000,0.05000000,0.30000000,200.13189255
0.10850000,0.07500000,0.00000000,203.31491877
0.10850000,0.07500000,0.02500000,207.36722736
0.10850000,0.07500000,0.05000000,222.14164087
0.10850000,0.07500000,0.07500000,254.12100182
0.10850000,0.07500000,0.10000000,303.14582848
0.10850000,0.07500000,0.12500000,333.22783310
0.10850000,0.07500000,0.15000000,342.42660150
0.10850000,0.07500000,0.17500000,333.22783310
0.10850000,0.07500000,0.20000000,303.14582848
0.10850000,0.07500000,0.22500000,254.12100182
0.10850000,0.07500000,0.25000000,222.14164087
0.10850000,0.07500000,0.27500000,207.36722736
0.10850000,0.07500000,0.30000000,203.31491877
0.10850000,0.10000000,0.00000000,207.17054207
0.10850000,0.10000000,0.02500000,214.02908105
0.10850000,0.10000000,0.05000000,240.36068838
0.10850000,0.10000000,0.07500000,303.14582848
0.10850000,0.10000000,0.10000000,411.80147732
0.10850000,0.10000000,0.12500000,471.56085482
0.10850000,0.10000000,0.15000000,488.59176531
0.10850000,0.10000000,0.17500000,471.56085482
0.10850000,0.10000000,0.20000000,411.80147732
0.10850000,0.10000000,0.22500000,303.14582848
0.10850000,0.10000000,0.25000000,240.36068838
0.10850000,0.10000000,0.27500000,214.02908105
0.10850000,0.10000000,0.30000000,207.17054207
0.10850000,0.12500000,0.00000000,210.02910796
0.10850000,0.12500000,0.02500000,218.82027575
0.10850000,0.12500000,0.05000000,252.64583418
0.10850000,0.12500000,0.07500000,333.22783310
0.10850000,0.12500000,0.10000000,471.56085482
0.10850000,0.12500000,0.12500000,548.29342259
0.10850000,0.12500000,0.15000000,570.21799364
0.10850000,0.12500000,0.17500000,548.29342259
0.10850000,0.12500000,0.20000000,471.56085482
0.10850000,0.12500000,0.22500000,333.22783310
0.10850000,0.12500000,0.25000000,252.64583418
0.10850000,0.12500000,0.27500000,218.82027575
0.10850000,0.12500000,0.30000000,210.02910796
0.10850000,0.15000000,0.00000000,211.04017655
0.10850000,0.15000000,0.02500000,220.47041411
0.10850000,0.15000000,0.05000000,256.66439413
0.10850000,0.15000000,0.07500000,342.42660150
0.10850000,0.15000000,0.10000000,488.59176531
0.10850000,0.15000000,0.12500000,570.21799364
0.10850000,0.15000000,0.15000000,593.64065100
0.10850000,0.15000000,0.17500000,570.21799364
0.10850000,0.15000000,0.20000000,488.59176531
0.10850000,0.15000000,0.22500000,342.42660150
0.10850000,0.15000000,0.25000000,256.66439413
0.10850000,0.15000000,0.27500000,220.47041411
0.10850000,0.15000000,0.30000000,211.04017655
0.10850000,0.17500000,0.00000000,210.02910796
0.10850000,0.17500000,0.02500000,218.82027575
0.10850000,0.17500000,0.05000000,252.64583418
0.10850000,0.17500000,0.07500000,333.22783310
0.10850000,0.17500000,0.10000000,471.56085482
0.10850000,0.17500000,0.12500000,548.29342259
0.10850000,0.17500000,0.15000000,570.21799364
0.10850000,0.17500000,0.17500000,548.29342259
0.10850000,0.17500000,0.20000000,471.56085482
0.10850000,0.17500000,0.22500000,333.22783310
0.10850000,0.17500000,0.25000000,252.64583418
0.10850000,0.17500000,0.27500000,218.82027575
0.10850000,0.17500000,0.30000000,210.02910796
0.10850000,0.20000000,0.00000000,207.17054207
0.10850000,0.20000000,0.02500000,214.02908105
0.10850000,0.20000000,0.05000000,240.36068838
0.10850000,0.20000000,0.07500000,303.14582848
0.10850000,0.20000000,0.10000000,411.80147732
0.10850000,0.20000000,0.12500000,471.56085482
0.10850000,0.20000000,0.15000000,488.59176531
0.10850000,0.20000000,0.17500000,471.56085482
0.10850000,0.20000000,0.20000000,411.80147732
0.10850000,0.20000000,0.22500000,303.14582848
0.10850000,0.20000000,0.25000000,240.36068838
0.10850000,0.20000000,0.27500000,214.02908105
0.10850000,0.20000000,0.30000000,207.17054207
0.10850000,0.22500000,0.00000000,203.31491877
0.10850000,0.22500000,0.02500000,207.36722736
0.10850000,0.22500000,0.05000000,222.14164087
0.10850000,0.22500000,0.07500000,254.12100182
0.10850000,0.22500000,0.10000000,303.14582848
0.10850000,0.22500000,0.12500000,333.22783310
0.10850000,0.22500000,0.15000000,342.42660150
0.10850000,0.22500000,0.17500000,333.22783310
0.10850000,0.22500000,0.20000000,303.14582848
0.10850000,0.22500000,0.22500000,254.12100182
0.10850000,0.22500000,0.25000000,222.14164087
0.10850000,0.22500000,0.27500000,207.36722736
0.10850000,0.22500000,0.30000000,203.31491877
0.10850000,0.25000000,0.00000000,200.13189255
0.10850000,0.25000000,0.02500000,202.09582716
0.10850000,0.25000000,0.05000000,208.86717964
0.10850000,0.25000000,0.07500000,222.14164087
0.10850000,0.25000000,0.10000000,240.36068838
0.10850000,0.25000000,0.12500000,252.64583418
0.10850000,0.25000000,0.15000000,256.66439413
0.10850000,0.25000000,0.17500000,252.64583418
0.10850000,0.25000000,0.20000000,240.36068838
0.10850000,0.25000000,0.22500000,222.14164087
0.10850000,0.25000000,0.25000000,208.86717964
0.10850000,0.25000000,0.27500000,202.09582716
0.10850000,0.25000000,0.30000000,200.13189255
0.10850000,0.27500000,0.00000000,198.28914274
0.10850000,0.27500000,0.02500000,199.17729205
0.10850000,0.27500000,0.05000000,202.09582716
0.10850000,0.27500000,0.07500000,207.36722736
0.10850000,0.27500000,0.10000000,214.02908105
0.10850000,0.27500000,0.12500000,218.82027575
0.10850000,0.27500000,0.15000000,220.47041411
0.10850000,0.27500000,0.17500000,218.82027575
0.10850000,0.27500000,0.20000000,214.02908105
0.10850000,0.27500000,0.22500000,207.36722736
0.10850000,0.27500000,0.25000000,202.09582716
0.10850000,0.27500000,0.27500000,199.17729205
0.10850000,0.27500000,0.30000000,198.28914274
0.10850000,0.30000000,0.00000000,197.71332494
0.10850000,0.30000000,0.02500000,198.28914274
0.10850000,0.30000000,0.05000000,200.13189255
0.10850000,0.30000000,0.07500000,203.31491877
0.10850000,0.30000000,0.10000000,207.17054207
0.10850000,0.30000000,0.12500000,210.02910796
0.10850000,0.30000000,0.15000000,211.04017655
0.10850000,0.30000000,0.17500000,210.02910796
0.10850000,0.30000000,0.20000000,207.17054207
0.10850000,0.30000000,0.22500000,203.31491877
0.10850000,0.30000000,0.25000000,200.13189255
0.10850000,0.30000000,0.27500000,198.28914274
0.10850000,0.30000000,0.30000000,197.71332494
0.11625000,0.00000000,0.00000000,185.55621843
0.11625000,0.00000000,0.02500000,186.11290019
0.11625000,0.00000000,0.05000000,187.90693570
0.11625000,0.00000000,0.07500000,191.04374391
0.11625000,0.00000000,0.10000000,194.88941442
0.11625000,0.00000000,0.12500000,197.71587412
0.11625000,0.00000000,0.15000000,198.70823482
0.11625000,0.00000000,0.17500000,197.71587412
0.11625000,0.00000000,0.20000000,194.88941442
0.11625000,0.00000000,0.22500000,191.04374391
0.11625000,0.00000000,0.25000000,187.90693570
0.11625000,0.00000000,0.27500000,186.11290019
0.11625000,0.00000000,0.30000000,185.55621843
0.11625000,0.02500000,0.00000000,186.11290019
0.11625000,0.02500000,0.02500000,186.98105972
0.11625000,0.02500000,0.05000000,189.86577449
0.11625000,0.02500000,0.07500000,195.18296304
0.11625000,0.02500000,0.10000000,202.05567304
0.11625000,0.02500000,0.12500000,206.91057454
0.11625000,0.02500000,0.15000000,208.56053942
0.11625000,0.02500000,0.17500000,206.91057454
0.11625000,0.02500000,0.20000000,202.05567304
0.11625000,0.02500000,0.22500000,195.18296304
0.11625000,0.02500000,0.25000000,189.86577449
0.11625000,0.02500000,0.27500000,186.98105972
0.11625000,0.02500000,0.30000000,186.11290019
0.11625000,0.05000000,0.00000000,187.90693570
0.11625000,0.05000000,0.02500000,189.86577449
0.11625000,0.05000000,0.05000000,196.75276422
0.11625000,0.05000000,0.07500000,210.76577871
0.11625000,0.05000000,0.10000000,230.90279236
0.11625000,0.05000000,0.12500000,243.95233986
0.11625000,0.05000000,0.15000000,248.11057742
0.11625000,0.05000000,0.17500000,243.95233986
0.11625000,0.05000000,0.20000000,230.90279236
0.11625000,0.05000000,0.22500000,210.76577871
0.11625000,0.05000000,0.25000000,196.75276422
0.11625000,0.05000000,0.27500000,189.86577449
0.11625000,0.05000000,0.30000000,187.90693570
0.11625000,0.07500000,0.00000000,191.04374391
0.11625000,0.07500000,0.02500000,195.18296304
0.11625000,0.07500000,0.05000000,210.76577871
0.11625000,0.07500000,0.07500000,246.69267047
0.11625000,0.07500000,0.10000000,306.64447246
0.11625000,0.07500000,0.12500000,340.69998020
0.11625000,0.07500000,0.15000000,350.63655330
0.11625000,0.07500000,0.17500000,340.69998020
0.11625000,0.07500000,0.20000000,306.64447246
0.11625000,0.07500000,0.22500000,246.69267047
0.11625000,0.07500000,0.25000000,210.76577871
0.11625000,0.07500000,0.27500000,195.18296304
0.11625000,0.07500000,0.30000000,191.04374391
0.11625000,0.10000000,0.00000000,194.88941442
0.11625000,0.10000000,0.02500000,202.05567304
0.11625000,0.10000000,0.05000000,230.90279236
0.11625000,0.10000000,0.07500000,306.64447246
0.11625000,0.10000000,0.10000000,457.16745580
0.11625000,0.10000000,0.12500000,529.89185649
0.11625000,0.10000000,0.15000000,549.12807969
0.11625000,0.10000000,0.17500000,529.89185649
0.11625000,0.10000000,0.20000000,457.16745580
0.11625000,0.10000000,0.22500000,306.64447246
0.11625000,0.10000000,0.25000000,230.90279236
0.11625000,0.10000000,0.27500000,202.05567304
0.11625000,0.10000000,0.30000000,194.88941442
0.11625000,0.12500000,0.00000000,197.71587412
0.11625000,0.12500000,0.02500000,206.91057454
0.11625000,0.12500000,0.05000000,243.95233986
0.11625000,0.12500000,0.07500000,340.69998020
0.11625000,0.12500000,0.10000000,529.89185649
0.11625000,0.12500000,0.12500000,622.79550117
0.11625000,0.12500000,0.15000000,647.52521010
0.11625000,0.12500000,0.17500000,622.79550117
0.11625000,0.12500000,0.20000000,529.89185649
0.11625000,0.12500000,0.22500000,340.69998020
0.11625000,0.12500000,0.25000000,243.95233986
0.11625000,0.12500000,0.27500000,206.91057454
0.11625000,0.12500000,0.30000000,197.71587412
0.11625000,0.15000000,0.00000000,198.70823482
0.11625000,0.15000000,0.02500000,208.56053942
0.11625000,0.15000000,0.05000000,248.11057742
0.11625000,0.15000000,0.07500000,350.63655330
0.11625000,0.15000000,0.10000000,549.12807969
0.11625000,0.15000000,0.12500000,647.52521010
0.11625000,0.15000000,0.15000000,673.87497238
0.11625000,0.15000000,0.17500000,647.52521010
0.11625000,0.15000000,0.20000000,549.12807969
0.11625000,0.15000000,0.22500000,350.63655330
0.11625000,0.15000000,0.25000000,248.11057742
0.11625000,0.15000000,0.27500000,208.56053942
0.11625000,0.15000000,0.30000000,198.70823482
0.11625000,0.17500000,0.00000000,197.71587412
0.11625000,0.17500000,0.02500000,206.91057454
0.11625000,0.17500000,0.05000000,243.95233986
0.11625000,0.17500000,0.07500000,340.69998020
0.11625000,0.17500000,0.10000000,529.89185649
0.11625000,0.17500000,0.12500000,622.79550117
0.11625000,0.17500000,0.15000000,647.52521010
0.11625000,0.17500000,0.17500000,622.79550117
0.11625000,0.17500000,0.20000000,529.89185649
0.11625000,0.17500000,0.22500000,340.69998020
0.11625000,0.17500000,0.25000000,243.95233986
0.11625000,0.17500000,0.27500000,206.91057454
0.11625000,0.17500000,0.30000000,197.71587412
0.11625000,0.20000000,0.00000000,194.88941442
0.11625000,0.20000000,0.02500000,202.05567304
0.11625000,0.20000000,0.05000000,230.90279236
0.11625000,0.20000000,0.07500000,306.64447246
0.11625000,0.20000000,0.10000000,457.16745580
0.11625000,0.20000000,0.12500000,529.89185649
0.11625000,0.20000000,0.15000000,549.12807969
0.11625000,0.20000000,0.17500000,529.89185649
0.11625000,0.20000000,0.20000000,457.16745580
0.11625000,0.20000000,0.22500000,306.64447246
0.11625000,0.20000000,0.25000000,230.90279236
0.11625000,0.20000000,0.27500000,202.05567304
0.11625000,0.20000000,0.30000000,194.88941442
0.11625000,0.22500000,0.00000000,191.04374391
0.11625000,0.22500000,0.02500000,195.18296304
0.11625000,0.22500000,0.05000000,210.76577871
0.11625000,0.22500000,0.07500000,246.69267047
0.11625000,0.22500000,0.10000000,306.64447246
0.11625000,0.22500000,0.12500000,340.69998020
0.11625000,0.22500000,0.15000000,350.63655330
0.11625000,0.22500000,0.17500000,340.69998020
0.11625000,0.22500000,0.20000000,306.64447246
0.11625000,0.22500000,0.22500000,246.69267047
0.11625000,0.22500000,0.25000000,210.76577871
0.11625000,0.22500000,0.27500000,195.18296304
0.11625000,0.22500000,0.30000000,191.04374391
0.11625000,0.25000000,0.00000000,187.90693570
0.11625000,0.25000000,0.02500000,189.86577449
0.11625000,0.25000000,0.05000000,196.75276422
0.11625000,0.25000000,0.07500000,210.76577871
0.11625000,0.25000000,0.10000000,230.90279236
0.11625000,0.25000000,0.12500000,243.95233986
0.11625000,0.25000000,0.15000000,248.11057742
0.11625000,0.25000000,0.17500000,243.95233986
0.11625000,0.25000000,0.20000000,230.90279236
0.11625000,0.25000000,0.22500000,210.76577871
0.11625000,0.25000000,0.25000000,196.75276422
0.11625000,0.25000000,0.27500000,189.86577449
0.11625000,0.25000000,0.30000000,187.90693570
0.11625000,0.27500000,0.00000000,186.11290019
0.11625000,0.27500000,0.02500000,186.98105972
0.11625000,0.27500000,0.05000000,189.86577449
0.11625000,0.27500000,0.07500000,195.18296304
0.11625000,0.27500000,0.10000000,202.05567304
0.11625000,0.27500000,0.12500000,206.91057454
0.11625000,0.27500000,0.15000000,208.56053942
0.11625000,0.27500000,0.17500000,206.91057454
0.11625000,0.27500000,0.20000000,202.05567304
0.11625000,0.27500000,0.22500000,195.18296304
0.11625000,0.27500000,0.25000000,189.86577449
0.11625000,0.27500000,0.27500000,186.98105972
0.11625000,0.27500000,0.30000000,186.11290019
0.11625000,0.30000000,0.00000000,185.55621843
0.11625000,0.30000000,0.02500000,186.11290019
0.11625000,0.30000000,0.05000000,187.90693570
0.11625000,0.30000000,0.07500000,191.04374391
0.11625000,0.30000000,0.10000000,194.88941442
0.11625000,0.30000000,0.12500000,197.71587412
0.11625000,0.30000000,0.15000000,198.70823482
0.11625000,0.30000000,0.17500000,197.71587412
0.11625000,0.30000000,0.20000000,194.88941442
0.11625000,0.30000000,0.22500000,191.04374391
0.11625000,0.30000000,0.25000000,187.90693570
0.11625000,0.30000000,0.27500000,186.11290019
0.11625000,0.30000000,0.30000000,185.55621843
0.12400000,0.00000000,0.00000000,171.23730983
0.12400000,0.00000000,0.02500000,171.74140698
0.12400000,0.00000000,0.05000000,173.37686501
0.12400000,0.00000000,0.07500000,176.27081299
0.12400000,0.00000000,0.10000000,179.86388028
0.12400000,0.00000000,0.12500000,182.47952102
0.12400000,0.00000000,0.15000000,183.39097435
0.12400000,0.00000000,0.17500000,182.47952102
0.12400000,0.00000000,0.20000000,179.86388028
0.12400000,0.00000000,0.22500000,176.27081299
0.12400000,0.00000000,0.25000000,173.37686501
0.12400000,0.00000000,0.27500000,171.74140698
0.12400000,0.00000000,0.30000000,171.23730983
0.12400000,0.02500000,0.00000000,171.74140698
0.12400000,0.02500000,0.02500000,172.53577970
0.12400000,0.02500000,0.05000000,175.20446606
0.12400000,0.02500000,0.07500000,180.22758107
0.12400000,0.02500000,0.10000000,186.88706577
0.12400000,0.02500000,0.12500000,191.49316690
0.12400000,0.02500000,0.15000000,193.03635321
0.12400000,0.02500000,0.17500000,191.49316690
0.12400000,0.02500000,0.20000000,186.88706577
0.12400000,0.02500000,0.22500000,180.22758107
0.12400000,0.02500000,0.25000000,175.20446606
0.12400000,0.02500000,0.27500000,172.53577970
0.12400000,0.02500000,0.30000000,171.74140698
0.12400000,0.05000000,0.00000000,173.37686501
0.12400000,0.05000000,0.02500000,175.20446606
0.12400000,0.05000000,0.05000000,181.76145400
0.12400000,0.05000000,0.07500000,195.65671472
0.12400000,0.05000000,0.10000000,216.76963303
0.12400000,0.05000000,0.12500000,229.78637436
0.12400000,0.05000000,0.15000000,233.81231158
0.12400000,0.05000000,0.17500000,229.78637436
0.12400000,0.05000000,0.20000000,216.76963303
0.12400000,0.05000000,0.22500000,195.65671472
0.12400000,0.05000000,0.25000000,181.76145400
0.12400000,0.05000000,0.27500000,175.20446606
0.12400000,0.05000000,0.30000000,173.37686501
0.12400000,0.07500000,0.00000000,176.27081299
0.12400000,0.07500000,0.02500000,180.22758107
0.12400000,0.07500000,0.05000000,195.65671472
0.12400000,0.07500000,0.07500000,233.94390662
0.12400000,0.07500000,0.10000000,305.26276988
0.12400000,0.07500000,0.12500000,341.82248674
0.12400000,0.07500000,0.15000000,351.89970309
0.12400000,0.07500000,0.17500000,341.82248674
0.12400000,0.07500000,0.20000000,305.26276988
0.12400000,0.07500000,0.22500000,233.94390662
0.12400000,0.07500000,0.25000000,195.65671472
0.12400000,0.07500000,0.27500000,180.22758107
0.12400000,0.07500000,0.30000000,176.27081299
0.12400000,0.10000000,0.00000000,179.86388028
0.12400000,0.10000000,0.02500000,186.88706577
0.12400000,0.10000000,0.05000000,216.76963303
0.12400000,0.10000000,0.07500000,305.26276988
0.12400000,0.10000000,0.10000000,518.01682981
0.12400000,0.10000000,0.12500000,603.69337882
0.12400000,0.10000000,0.15000000,624.26214030
0.12400000,0.10000000,0.17500000,603.69337882
0.12400000,0.10000000,0.20000000,518.01682981
0.12400000,0.10000000,0.22500000,305.26276988
0.12400000,0.10000000,0.25000000,216.76963303
0.12400000,0.10000000,0.27500000,186.88706577
0.12400000,0.10000000,0.30000000,179.86388028
0.12400000,0.12500000,0.00000000,182.47952102
0.12400000,0.12500000,0.02500000,191.49316690
0.12400000,0.12500000,0.05000000,229.78637436
0.12400000,0.12500000,0.07500000,341.82248674
0.12400000,0.12500000,0.10000000,603.69337882
0.12400000,0.12500000,0.12500000,712.13716323
0.12400000,0.12500000,0.15000000,738.49253446
0.12400000,0.12500000,0.17500000,712.13716323
0.12400000,0.12500000,0.20000000,603.69337882
0.12400000,0.12500000,0.22500000,341.82248674
0.12400000,0.12500000,0.25000000,229.78637436
0.12400000,0.12500000,0.27500000,191.49316690
0.12400000,0.12500000,0.30000000,182.47952102
0.12400000,0.15000000,0.00000000,183.39097435
0.12400000,0.15000000,0.02500000,193.03635321
0.12400000,0.15000000,0.05000000,233.81231158
0.12400000,0.15000000,0.07500000,351.89970309
0.12400000,0.15000000,0.10000000,624.26214030
0.12400000,0.15000000,0.12500000,738.49253446
0.12400000,0.15000000,0.15000000,766.48401974
0.12400000,0.15000000,0.17500000,738.49253446
0.12400000,0.15000000,0.20000000,624.26214030
0.12400000,0.15000000,0.22500000,351.89970309
0.12400000,0.15000000,0.25000000,233.81231158
0.12400000,0.15000000,0.27500000,193.03635321
0.12400000,0.15000000,0.30000000,183.39097435
0.12400000,0.17500000,0.00000000,182.47952102
0.12400000,0.17500000,0.02500000,191.49316690
0.12400000,0.17500000,0.05000000,229.78637436
0.12400000,0.17500000,0.07500000,341.82248674
0.12400000,0.17500000,0.10000000,603.69337882
0.12400000,0.17500000,0.12500000,712.13716323
0.12400000,0.17500000,0.15000000,738.49253446
0.12400000,0.17500000,0.17500000,712.13716323
0.12400000,0.17500000,0.20000000,603.69337882
0.12400000,0.17500000,0.22500000,341.82248674
0.12400000,0.17500000,0.25000000,229.78637436
0.12400000,0.17500000,0.27500000,191.49316690
0.12400000,0.17500000,0.30000000,182.47952102
0.12400000,0.20000000,0.00000000,179.86388028
0.12400000,0.20000000,0.02500000,186.88706577
0.12400000,0.20000000,0.05000000,216.76963303
0.12400000,0.20000000,0.07500000,305.26276988
0.12400000,0.20000000,0.10000000,518.01682981
0.12400000,0.20000000,0.12500000,603.69337882
0.12400000,0.20000000,0.15000000,624.26214030
0.12400000,0.20000000,0.17500000,603.69337882
0.12400000,0.20000000,0.20000000,518.01682981
0.12400000,0.20000000,0.22500000,305.26276988
0.12400000,0.20000000,0.25000000,216.76963303
0.12400000,0.20000000,0.27500000,186.88706577
0.12400000,0.20000000,0.30000000,179.86388028
0.12400000,0.22500000,0.00000000,176.27081299
0.12400000,0.22500000,0.02500000,180.22758107
0.12400000,0.22500000,0.05000000,195.65671472
0.12400000,0.22500000,0.07500000,233.94390662
0.12400000,0.22500000,0.10000000,305.26276988
0.12400000,0.22500000,0.12500000,341.82248674
0.12400000,0.22500000,0.15000000,351.89970309
0.12400000,0.22500000,0.17500000,341.82248674
0.12400000,0.22500000,0.20000000,305.26276988
0.12400000,0.22500000,0.22500000,233.94390662
0.12400000,0.22500000,0.25000000,195.65671472
0.12400000,0.22500000,0.27500000,180.22758107
0.12400000,0.22500000,0.30000000,176.27081299
0.12400000,0.25000000,0.00000000,173.37686501
0.12400000,0.25000000,0.02500000,175.20446606
0.12400000,0.25000000,0.05000000,181.76145400
0.12400000,0.25000000,0.07500000,195.65671472
0.12400000,0.25000000,0.10000000,216.76963303
0.12400000,0.25000000,0.12500000,229.78637436
0.12400000,0.25000000,0.15000000,233.81231158
0.12400000,0.25000000,0.17500000,229.78637436
0.12400000,0.25000000,0.20000000,216.76963303
0.12400000,0.25000000,0.22500000,195.65671472
0.12400000,0.25000000,0.25000000,181.76145400
0.12400000,0.25000000,0.27500000,175.20446606
0.12400000,0.25000000,0.30000000,173.37686501
0.12400000,0.27500000,0.00000000,171.74140698
0.12400000,0.27500000,0.02500000,172.53577970
0.12400000,0.27500000,0.05000000,175.20446606
0.12400000,0.27500000,0.07500000,180.22758107
0.12400000,0.27500000,0.10000000,186.88706577
0.12400000,0.27500000,0.12500000,191.49316690
0.12400000,0.27500000,0.15000000,193.03635321
0.12400000,0.27500000,0.17500000,191.49316690
0.12400000,0.27500000,0.20000000,186.88706577
0.12400000,0.27500000,0.22500000,180.22758107
0.12400000,0.27500000,0.25000000,175.20446606
0.12400000,0.27500000,0.27500000,172.53577970
0.12400000,0.27500000,0.30000000,171.74140698
0.12400000,0.30000000,0.00000000,171.23730983
0.12400000,0.30000000,0.02500000,171.74140698
0.12400000,0.30000000,0.05000000,173.37686501
0.12400000,0.30000000,0.07500000,176.27081299
0.12400000,0.30000000,0.10000000,179.86388028
0.12400000,0.30000000,0.12500000,182.47952102
0.12400000,0.30000000,0.15000000,183.39097435
0.12400000,0.30000000,0.17500000,182.47952102
0.12400000,0.30000000,0.20000000,179.86388028
0.12400000,0.30000000,0.22500000,176.27081299
0.12400000,0.30000000,0.25000000,173.37686501
0.12400000,0.30000000,0.27500000,171.74140698
0.12400000,0.30000000,0.30000000,171.23730983
0.13175000,0.00000000,0.00000000,155.10114566
0.13175000,0.00000000,0.02500000,155.51819034
0.13175000,0.00000000,0.05000000,156.87931835
0.13175000,0.00000000,0.07500000,159.31460027
0.13175000,0.00000000,0.10000000,162.37646317
0.13175000,0.00000000,0.12500000,164.58341180
0.13175000,0.00000000,0.15000000,165.34693080
0.13175000,0.00000000,0.17500000,164.58341180
0.13175000,0.00000000,0.20000000,162.37646317
0.13175000,0.00000000,0.22500000,159.31460027
0.13175000,0.00000000,0.25000000,156.87931835
0.13175000,0.00000000,0.27500000,155.51819034
0.13175000,0.00000000,0.30000000,155.10114566
0.13175000,0.02500000,0.00000000,155.51819034
0.13175000,0.02500000,0.02500000,156.18145483
0.13175000,0.02500000,0.05000000,158.43254111
0.13175000,0.02500000,0.07500000,162.75720267
0.13175000,0.02500000,0.10000000,168.65072625
0.13175000,0.02500000,0.12500000,172.63151507
0.13175000,0.02500000,0.15000000,173.94597717
0.13175000,0.02500000,0.17500000,172.63151507
0.13175000,0.02500000,0.20000000,168.65072625
0.13175000,0.02500000,0.22500000,162.75720267
0.13175000,0.02500000,0.25000000,158.43254111
0.13175000,0.02500000,0.27500000,156.18145483
0.13175000,0.02500000,0.30000000,155.51819034
0.13175000,0.05000000,0.00000000,156.87931835
0.13175000,0.05000000,0.02500000,158.43254111
0.13175000,0.05000000,0.05000000,164.11705459
0.13175000,0.05000000,0.07500000,176.68913811
0.13175000,0.05000000,0.10000000,197.10734957
0.13175000,0.05000000,0.12500000,208.94814893
0.13175000,0.05000000,0.15000000,212.49285009
0.13175000,0.05000000,0.17500000,208.94814893
0.13175000,0.05000000,0.20000000,197.10734957
0.13175000,0.05000000,0.22500000,176.68913811
